No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝ダ,距離,距離,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数,兄弟(収得3位),勝数,兄弟(収得4位),勝数,兄弟(収得5位),勝数,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント,馬コメント,馬コメント,予想コメント,予想コメント,結果コメント,結果コメント,KOL関係者コメント,KOL関係者コメント,KOL次走へのメモ,KOL次走へのメモ,レースコメント,レースコメント,騎手コメント,騎手コメント,調教師コメント,調教師コメント,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前人気,前着順,前着差,前確定着順,前入線順位,前異常コード,前走騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント,前走結果コメント,前走結果コメント,前走KOLコメント,前走KOLコメント,前走KOL次走メモ,前走KOL次走メモ,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧)
357,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,3,5,,,,,, エーリアル,エーリアル,,牝,5,牝,5,ディー, 56 ,1.0,,(美),西田雄一,美浦,,1,,,,,,,,,,,,,,,,,,,,9,24.3,3.3,8,4.4,6.1,4.3,131.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,3443,900,17,17,2,4,1,10,2,4,1,10,0,0,0,2,2,4,1,8,0,0,0,0,0,0,0,0,0,0,,4,,シルクレーシング,,社台コーポレーション白老ファーム,,白老町,リアルインパクト,ロイヤルチャージャー系,サダムグランジュテ,キングカメハメハ,ネイティヴダンサー系,Meadowlake,セントサイモン系,Boundary,ニアークティック系,鹿毛,2021,0122,"1996年 4月13日(30歳)","1974年10月14日(51歳)",ロコポルティ,5,ブルックリンダンス,2,アルセスト,1,ナイトキャッスル,1,サルトアトランテ,1,バトンを空中に投げる技法。父名、母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,1,12,11着, 2.5,11,11,0,武藤雅,替, 56 ,0.0,516,-2,"260322 2中8 12R",中山,別場,,,,,,,,,,,,ダ,1800,-200,ダ,ダ,,,,良,2勝,16,0, 5, 3, 7,12,後,後方,11,,,,,,,,,,,0526291205,202605230502091205,2021104856,1,23,43, ,14,4,023,2,00,0,1,05674,01187,506800,202603220602081201,0626281201
358,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,3,6,,,,,, スカイビート,スカイビート,,牝,4,牝,4,石橋脩, 56 ,1.0,,(栗),野中賢二,栗東,,1,,,,,,,,,,,,,,,,,,,,10,36.3,2.2,10,5.2,7.1,3.7,166.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1636,900,9,9,2,1,0,6,2,1,0,6,0,0,0,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,坂東牧場,,白井牧場,,日高町,ハクサンムーン,ネイティヴダンサー系,ハッピーベリンダ,アグネスデジタル,ネイティヴダンサー系,サクラバクシンオー,ナスルーラ系,エルコンドルパサー,ネイティヴダンサー系,栗毛,2022,0224,"1984年 4月 3日(42歳)","1965年 9月29日(60歳)",ハッピーロンドン,3,ビービークローサー,2,,,,,,,空へ響く足音から,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,8,10着, 0.8,10,10,0,佐々木大,替, 56 ,0.0,456,-2,"260426 2東2  8R",東京,同場,,,,,,,,,,,,芝,1400,+200,芝,ダ,,,,良,2勝,11,5,,, 6, 6,中,中団,10,,,,,,,,,,,0526291206,202605230502091206,2022101490,1,23,43, ,14,4,023,2,00,0,2,01077,01098,185800,202604260502020804,0526220804
359,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,4,7,B,,,,, ネクストダンサー,ネクストダンサー,,牝,4,牝,4,佐藤翔馬,53▲,-2.0,,(美),伊藤圭三,美浦,,1,,,,,,,,,,,,,,,,,,,,16,74.3,1.1,16,9.7,13.6,1.8,169.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2045,900,11,11,2,2,0,7,2,2,0,7,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,2,,,是枝浩平,,グランド牧場,,新ひだか町,ドレフォン,ニアークティック系,タイニーダンサー,サウスヴィグラス,ネイティヴダンサー系,Ghostzapper,ニアークティック系,アサティス,ニアークティック系,鹿毛,2022,0308,"2004年11月 8日(21歳)","1963年 3月28日(63歳)",カリフォルニア,2,ダンスウィズジョイ,2,テイエムキハク,2,,,,,次のダンサー。母名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,8,10,９着, 4.2,9,9,0,佐藤翔馬,,53▲,0.0,494,-2,"260419 2阪8 12R",阪神,別場,,,,,,,,,,,,ダ,1800,-200,ダ,ダ,,,,良,2勝,10,6, 1, 2, 3, 3,先,先行,9,,,,,,,,,,,0526291207,202605230502091207,2022103753,1,23,43, ,14,4,023,2,00,3,1,01207,01023,370803,202604190902081208,0926281208
360,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,4,8,B,,,,, ゴーソーファー,ゴーソーファー,,牝,4,牝,4,津村明秀, 56 ,1.0,,(美),手塚貴久,美浦,,1,,,,,,,,,,,,,,,,,,,,8,17.1,4.7,9,4.7,6.5,4.0,86.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2584,900,10,10,2,0,1,7,2,0,1,7,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,藤田晋,,ノーザンファーム,,安平町,キズナ,ロイヤルチャージャー系,ゴーマギーゴー,Ghostzapper,ニアークティック系,"Storm Cat",ニアークティック系,"Tale of the Cat",ニアークティック系,鹿毛,2022,0402,"1986年 1月 5日(40歳)","1964年 9月20日(61歳)",オープンファイア,1,ピカキウイ,1,,,,,,,曲名（ここまで行く）,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,7,10着, 1.9,10,10,0,丹内祐次,替, 56 ,0.0,480,+6,"260314 2中5  9R",中山,別場,,,,,,,,,,,,芝,2000,-400,芝,ダ,,,,良,2勝,11,5, 6, 7, 7, 9,後,後方,10,,,,,,,,,,,0526291208,202605230502091208,2022104781,1,23,43, ,14,4,023,2,00,0,1,01092,01038,232031,202603140602050905,0626250905
361,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,5,9,,,,,, フィールオーサム,フィールオーサム,,牝,4,牝,4,ルメール, 56 ,1.0,,(美),岩戸孝樹,美浦,,1,,,,,,,,,,,,,,,,,,,,6,12.0,6.6,7,3.7,5.1,5.3,79.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,3508,900,13,13,2,4,2,5,2,4,2,5,0,0,0,0,2,4,2,5,0,0,0,0,0,0,0,0,0,0,,,,櫻井正,,平岡牧場,,むかわ町,ルヴァンスレーヴ,ロイヤルチャージャー系,フィールザプリティ,ブラックタイド,ロイヤルチャージャー系,ネオユニヴァース,ロイヤルチャージャー系,"Distant View",ネイティヴダンサー系,栗毛,2022,0423,"1979年 5月20日(47歳)","1966年 7月23日(59歳)",,,,,,,,,,,母名の一部＋素晴らしい,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,3,2,２着, 0.4,2,2,0,荻野極,替, 53 ,+3.0,446,+2,"260510 1新4 10R",新潟,別場,,,,,,,,,,,,ダ,1800,-200,ダ,ダ,,,,良,2勝,14,2, 1, 1, 1, 1,逃,逃げ,9,,,,,,,,,,,0526291209,202605230502091209,2022105925,1,23,43, ,14,4,023,2,00,0,1,05339,01051,864009,202605100401041003,0426141003
362,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,5,10,B,,,,, タマモカンパネラ,タマモカンパネラ,,牝,4,牝,4,谷原柚希,52★,-3.0,,(美),伊藤圭三,美浦,,1,,,,,,,,,,,,,,,,,,,,5,10.7,7.4,5,2.7,3.7,7.7,103.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2830,900,12,12,2,3,1,6,2,3,1,6,0,0,0,0,2,3,1,6,0,0,0,0,0,0,0,0,0,0,2,,,タマモ,,前田牧場,,新ひだか町,ナダル,ロイヤルチャージャー系,タマモボレロ,ハーツクライ,ロイヤルチャージャー系,Pulpit,ナスルーラ系,アフリート,ネイティヴダンサー系,鹿毛,2022,0525,"2007年 2月20日(19歳)","1963年 3月28日(63歳)",タマモロック,4,タマモバンケット,2,タマモブトウカイ,2,,,,,冠名＋鐘（伊）,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,6,６着, 1.2,6,6,0,横山武史,替, 56 ,-4.0,520,+10,"260425 2東1 12R",東京,同場,,,,,,,,,,,,ダ,1600,0,ダ,ダ,,,,稍重,2勝,13,3,,, 6, 6,中,中団,9,,,,,,,,,,,0526291210,202605230502091210,2022104512,1,23,43, ,14,4,023,2,00,4,1,01219,01023,515800,202604250502011205,0526211205
363,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,6,11,,,,,, オーケアニス,オーケアニス,,牝,4,牝,4,石川裕紀, 56 ,1.0,,(栗),松永幹夫,栗東,,1,,,,,,,,,,,,,,,,,,,,7,14.5,5.5,6,3.0,4.1,6.8,123.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1820,900,6,6,2,1,1,2,2,1,1,2,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,,4,,シルクレーシング,,ノーザンファーム,,安平町,ロードカナロア,ネイティヴダンサー系,タイタンクイーン,Tiznow,マンノウォー系,"Storm Cat",ニアークティック系,"Seeking the Gold",ネイティヴダンサー系,鹿毛,2022,0206,"1995年 9月22日(30歳)","1967年 4月10日(59歳)",ギルデッドミラー,4,ミラアイトーン,6,リアド,2,サトノトルネード,2,,,ギリシャ神話に登場する女神。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,6,3,15着, 5.0,15,15,0,坂井瑠星,替, 56 ,0.0,480,+22,"260404 2阪3 12R",阪神,別場,,,,,,,,,,,,ダ,1400,+200,ダ,ダ,,,,重,2勝,15,1,,, 2, 2,先,先行,15,,,,,,,,,,,0526291211,202605230502091211,2022104883,1,23,43, ,14,4,023,2,00,0,2,01150,01092,506800,202604040902031206,0926231206
364,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,6,12,,,,,, エターナルプロミス,エターナルプロミス,,牝,4,牝,4,国分優作, 56 ,1.0,,(栗),茶木太樹,栗東,,1,,,,,,,,,,,,,,,,,,,,12,41.7,1.9,13,7.6,10.6,2.4,124.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1360,900,6,6,2,0,0,4,2,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,4,,シルクレーシング,,ノーザンファーム,,安平町,ドレフォン,ニアークティック系,ディライトプロミス,"Lemon Drop Kid",ネイティヴダンサー系,Ghostzapper,ニアークティック系,"Salt Lake",ニアークティック系,鹿毛,2022,0128,"1990年12月27日(35歳)","1983年10月 1日(42歳)",,,,,,,,,,,永遠の約束。母名より連想,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,4,10,12着, 1.4,12,12,0,鷲頭虎太,替,54△,+2.0,468,+2,"260315 1阪8 12R",阪神,別場,,,,,,,,,,,,ダ,1400,+200,ダ,ダ,,,,良,2勝,13,3,,, 7, 7,中,中団,12,,,,,,,,,,,0526291212,202605230502091212,2022104917,1,23,43, ,14,4,023,2,00,0,2,01125,01181,506800,202603150901081204,0926181204
365,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,7,13,,,,,, エンプレスフレーム,エンプレスフレーム,,牝,4,牝,4,原田和真, 56 ,1.0,,(美),上原博之,美浦,,1,,,,,,,,,,,,,,,,,,,,13,57.6,1.4,12,7.1,9.9,2.6,184.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2340,900,16,16,2,3,0,11,2,3,0,11,0,0,0,3,2,3,0,8,0,0,0,0,0,0,0,0,0,0,,,,ターフ・スポート,,奥山ファーム,,日高町,カリフォルニアクローム,ナスルーラ系,トロピカルガーデン,ハイアーゲーム,ロイヤルチャージャー系,"Not For Love",ネイティヴダンサー系,Woodman,ネイティヴダンサー系,鹿毛,2022,0426,"1994年 1月15日(32歳)","1957年 1月25日(69歳)",トロピカルヒーロー,2,,,,,,,,,炎の女皇帝。ターフに君臨するような活躍を願って,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,4,10,13着, 2.3,13,13,0,原田和真,, 56 ,0.0,458,+4,"260404 3中3 10R",中山,別場,,,,,,,,,,,,ダ,1800,-200,ダ,ダ,,,,重,2勝,15,1, 4, 4, 6, 8,中,中団,15,,,,,,,,,,,0526291213,202605230502091213,2022107254,1,23,43, ,14,4,023,2,00,0,1,01143,00423,102800,202604040603031004,0626331004
366,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,7,14,,,,,, マジックローズ,マジックローズ,,牝,4,牝,4,荻野極, 56 ,1.0,,(栗),中内田充,栗東,,1,,,,,,,,,,,,,,,,,,,,3,6.0,13.2,4,2.4,3.2,9.1,69.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,800,620,7,7,3,0,0,4,1,0,0,4,0,0,0,2,1,0,0,2,0,0,0,0,2,0,0,0,0,0,,,(地),ロードホースクラブ,,ケイアイファーム,,新ひだか町,キズナ,ロイヤルチャージャー系,エンジェルフェイス,キングカメハメハ,ネイティヴダンサー系,"Storm Cat",ニアークティック系,"Tejano Run",ナスルーラ系,青鹿,2022,0219,"1997年 9月23日(28歳)","1978年12月18日(47歳)",クランフォード,4,ロードレゼル,2,ロードスタニング,1,,,,,薔薇の品種名の一つ,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,15,4,10着, 0.9,10,10,0,西村淳也,替, 55 ,+1.0,448,+8,"260118 1京7  9R",京都,別場,,,,,,,,,,,,ダ,1400,+200,ダ,ダ,,,,良,2勝,16,0,,, 3, 1,先,先行,13,,,,,,,,,,,0526291214,202605230502091214,2022100622,1,23,43, ,14,4,023,2,05,0,2,01160,01137,170800,202601180801070915,0826170915
367,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,8,15,,,,,, カーラデマドレ,カーラデマドレ,,牝,4,牝,4,レーン, 56 ,1.0,,(美),矢嶋大樹,美浦,,1,,,,,,,,,,,,,,,,,,,,4,10.7,7.4,3,2.3,3.1,9.5,127.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1880,900,8,8,2,1,1,4,2,1,1,4,1,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,キャロットファーム,,ノーザンファーム,,安平町,ドレフォン,ニアークティック系,ディアデラマドレ,キングカメハメハ,ネイティヴダンサー系,Ghostzapper,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,黒鹿,2022,0310,"1994年 2月 6日(32歳)","1979年 8月 2日(46歳)",クラヴェル,3,ログラール,3,レガラール,1,,,,,母の面影（西）。母の最後の産駒であり、母譲りの美しい見た目から,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,3,2,14着, 3.3,14,14,0,ルメール,替, 56 ,0.0,484,+4,"260322 2中8 12R",中山,別場,,,,,,,,,,,,ダ,1800,-200,ダ,ダ,,,,良,2勝,16,0, 8, 8, 7, 9,中,中団,15,,,,,,,,,,,0526291215,202605230502091215,2022104912,1,23,43, ,14,4,023,2,00,0,1,05585,01202,486800,202603220602081203,0626281203
368,0523,2026.5.23,東12,東京,9,12,２勝ｸﾗｽ・牝,16:10,2勝,４歳以上,ダ,1600,1600,,,,,,16,16,16,,,,8,16,,,,,, マフィン,マフィン,,牝,5,牝,5,長浜鴻緒,55☆,0.0,,(美),大和田成,美浦,,1,,,,,,,,,,,,,,,,,,,,15,70.3,1.1,15,9.6,13.4,1.9,163.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2103,900,20,20,2,1,2,15,2,1,2,15,0,0,0,3,2,1,2,12,0,0,0,0,0,0,0,0,0,0,,,,木部厳生,,木部ファーム,,日高町,ミッキーアイル,ロイヤルチャージャー系,ティフィン,トワイニング,ネイティヴダンサー系,"Rock of Gibraltar",ニアークティック系,"El Gran Senor",ニアークティック系,栗毛,2021,0220,"2005年11月12日(20歳)","1976年 4月28日(50歳)",サラフィエル,2,レディグレイ,1,ダージリンクーラー,2,,,,,マフィン。母名より,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,8,16,11着, 1.4,11,11,0,今村聖奈,替,54◇,+1.0,412,-8,"260215 2京6 12R",京都,別場,,,,,,,,,,,,ダ,1200,+400,ダ,ダ,,,,良,2勝,16,0,,,11,11,後,後方,9,,,,,,,,,,,0526291216,202605230502091216,2021101219,1,23,43, ,14,4,023,2,00,1,1,01214,01124,815033,202602150802061208,0826261208
369,0523,2026.5.23,京1,京都,9,1,未勝利,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,1,1,,,,,, カーリキュー,カーリキュー,,牝,3,牝,3,斎藤新, 55 ,0.0,,(栗),高橋一哉,栗東,,1,,,,,,,,,,,,,,,,,,,,3,6.1,13.0,5,2.2,3.2,9.4,72.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,509,0,4,4,0,1,1,2,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,,,,ゴドルフィン,,ダーレー・ジャパン・ファーム,,日高町,ディスクリートキャット,ニアークティック系,オルトグラフ,Pyro,ナスルーラ系,"Private Account",その他のエクリプス系,Iffraaj,ネイティヴダンサー系,鹿毛,2023,0412,"2001年 2月 9日(25歳)","1986年 3月 4日(40歳)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,16,3,３着, 0.3,3,3,0,西村淳也,替, 55 ,0.0,446,-2,"260329 1名6  1R",中京,別場,,,,,,,,,,,,ダ,1400,-200,ダ,ダ,,,,良,未勝利,16,0,,, 1, 1,逃,逃げ,3,,,,,,,,,,,0826390101,202605230803090101,2023101115,1,24,7, ,12,3,A03,2,00,0,2,01178,01206,003060,202603290701060116,0726160116
370,0523,2026.5.23,京1,京都,9,1,未勝利,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,1,2,,,,,, グランブリーゼ,グランブリーゼ,,牝,3,牝,3,加藤祥太, 55 ,0.0,,(栗),庄野靖志,栗東,,1,,,,,,,,,,,,,,,,,,,,11,54.6,1.5,11,11.0,16.7,1.5,104.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,間宮秀直,,カナイシスタッド,,浦河町,マジェスティックウォリアー,ナスルーラ系,グランシェリー,アルデバラン2,ネイティヴダンサー系,"Seeking the Gold",ネイティヴダンサー系,サクラバクシンオー,ナスルーラ系,芦毛,2023,0428,"1997年 3月 8日(29歳)","1970年 3月 2日(56歳)",グランルーチェ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0826390102,202605230803090102,2023101989,1,24,7, ,12,3,A03,2,00,0,2,01156,01087,152033,,
371,0523,2026.5.23,京1,京都,9,1,未勝利,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,2,3,,,,,, メリフルアス,メリフルアス,,牝,3,牝,3,岩田望来, 55 ,0.0,,(栗),小栗実,栗東,,1,,,,,,,,,,,,,,,,,,,,1,3.8,20.8,1,1.4,1.9,22.0,105.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,889,0,6,6,0,1,3,2,0,1,3,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,,,,ロードホースクラブ,,ケイアイファーム,,新ひだか町,ジャスタウェイ,ロイヤルチャージャー系,ポプラ,Frankel,ニアークティック系,"Wild Again",ニアークティック系,"Duke of Marmalade",ニアークティック系,栗毛,2023,0320,"2000年 5月31日(25歳)","1987年 2月 4日(39歳)",ロードラディウス,4,ロードレイナード,2,レーヌマロン,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,4,３着, 0.5,3,3,0,吉村誠之,替, 55 ,0.0,478,+2,"260510 3京6  2R",京都,同場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,未勝利,16,0,,, 3, 3,先,先行,7,,,,,,,,,,,0826390103,202605230803090103,2023105839,1,24,7, ,12,3,A03,2,00,0,2,01174,01194,170800,202605100803060205,0826360205
372,0523,2026.5.23,京1,京都,9,1,未勝利,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,2,4,B,,,,, ザキノフレンズ,ザキノフレンズ,,牡,3,牡,3,団野大成, 57 ,0.0,,(栗),東田明士,栗東,,1,,,,,,,,,,,,,,,,,,,,2,5.6,14.2,2,1.5,2.1,16.3,115.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,689,0,8,8,0,2,1,5,0,2,1,5,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,,,,山崎有也,,ハクレイファーム,,新冠町,モーニン,ニアークティック系,ザデイ,シンボリクリスエス,ロイヤルチャージャー系,"Distorted Humor",ネイティヴダンサー系,"The Minstrel",ニアークティック系,黒鹿,2023,0316,"2000年 6月22日(25歳)","1988年 9月27日(37歳)",ディーズプラネット,4,メイショウナゴミ,3,シゲルヒスイ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,14,3,５着, 0.7,5,5,0,田山旺佑,替,55△,+2.0,502,+4,"260510 3京6  2R",京都,同場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,未勝利,16,0,,,10,10,中,中団,1,,,,,,,,,,,0826390104,202605230803090104,2023104433,1,24,7, ,12,3,A03,1,00,0,2,01180,01209,198034,202605100803060214,0826360214
373,0523,2026.5.23,京1,京都,9,1,未勝利,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,3,5,,,,,, リオマダムレッド,リオマダムレッド,,牝,3,牝,3,城戸義政, 55 ,0.0,,(栗),前川恭子,栗東,,1,,,,,,,,,,,,,,,,,,,,14,122.7,0.7,14,21.1,32.4,0.8,118.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,190,0,4,4,0,0,1,3,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,,,,小林照弘,,服部牧場,,新ひだか町,コパノリッキー,ロイヤルチャージャー系,コパノディール,エンパイアメーカー,ネイティヴダンサー系,ティンバーカントリー,ネイティヴダンサー系,ネオユニヴァース,ロイヤルチャージャー系,鹿毛,2023,0222,"1994年 1月29日(32歳)","1977年 4月 9日(49歳)",コパノアルベール,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,11,11,16着, 4.4,16,16,0,高杉吏麒,替, 55 ,0.0,450,-3,"260228 1阪3  3R",阪神,別場,,,,,,,,,,,,ダ,1200,0,ダ,ダ,,,,良,未勝利,16,0,,, 8, 9,中,中団,16,,,,,,,,,,,0826390105,202605230803090105,2023103080,1,24,7, ,12,3,A03,2,00,0,2,01147,01210,304033,202602280901030311,0926130311
